gene_id,Exp_2_3,Neg_1_2
CELE_T24C2.6|21ur-12394,0,0
CELE_T24C2.5|T24C2.5,417,716
CELE_T24C2.2|enri-2,343,315
CELE_D1025.6|nspc-16,973,838
CELE_D1025.8|nspc-17,439,310
CELE_D1025.7|nspc-18,912,606
CELE_D1025.9|nspc-19,1043,883
CELE_D1025.4|nspc-20,1092,1074
CELE_H01A20.4|H01A20.4,0,0
CELE_H01A20.1|nhr-3,706,751
CELE_C44H4.8|C44H4.8,16,45
CELE_C44H4.5|tap-1,809,674
CELE_C44H4.12|C44H4.12,0,0
CELE_C44H4.11|C44H4.11,0,0
CELE_C44H4.4|bltp-3B,1727,1545
CELE_C44H4.1|lron-1,75,78
CELE_C44H4.2|let-4,769,741
CELE_C44H4.3|sym-1,4364,4032
CELE_C44H4.7|eor-2,1811,1509
CELE_F54E4.2|F54E4.2,0,0
CELE_F54E4.13|F54E4.13,0,0
CELE_F54E4.4|F54E4.4,24,0
CELE_F54E4.12|F54E4.12,0,0
CELE_F54E4.16|F54E4.16,0,0
CELE_F54E4.3|F54E4.3,562,361
CELE_F54E4.1|rbc-1,6085,5137
CELE_C26G2.9|C26G2.9,0,0
CELE_C26G2.1|syg-2,1084,935
CELE_C26G2.2|C26G2.2,614,537
CELE_C26G2.7|C26G2.7,0,0
CELE_C26G2.T1|C26G2.t1,0,0
CELE_F40E10.4|slt-1,490,352
CELE_F40E10.2|sox-3,83,46
CELE_F40E10.3|csq-1,5132,4458
CELE_F40E10.1|hch-1,2482,2023
CELE_F33C8.9|F33C8.9,1,0
CELE_F40E10.13|F40E10.13,0,0
CELE_F40E10.5|F40E10.5,244,102
CELE_F40E10.6|tmem-184,3956,3726
CELE_F33C8.2|F33C8.2,0,0
CELE_F33C8.3|tsp-8,436,223
CELE_F33C8.5|F33C8.5,0,0
CELE_F33C8.10|F33C8.10,0,0
CELE_F33C8.1|atrn-1,4189,3356
CELE_C05G5.7|C05G5.7,16,12
CELE_C05G5.6|let-7,2,2
CELE_F33C8.4|F33C8.4,224,168
CELE_C05G5.1|C05G5.1,913,491
CELE_C05G5.10|C05G5.10,0,0
CELE_C05G5.3|C05G5.3,138,161
CELE_C05G5.2|wshc-2,1214,1191
CELE_C05G5.9|C05G5.9,0,0
CELE_C05G5.4|sucl-1,4783,3990
CELE_C05G5.5|C05G5.5,123,102
CELE_F42D1.6|F42D1.6,0,0
CELE_Y16B4A.1|unc-3,197,192
CELE_Y16B4A.2|Y16B4A.2,11973,6089
CELE_F42D1.4|F42D1.4,0,0
CELE_F42D1.3|sprr-2,55,73
CELE_F42D1.2|tatn-1,6647,4354
CELE_T04C10.4|atf-4,2926,1503
CELE_T04C10.11|T04C10.11,919,1059
CELE_T04C10.2|epn-1,7811,8510
CELE_T04C10.1|mbk-1,2419,2607
CELE_C27C12.7|dpf-2,3686,2945
CELE_C27C12.2|egrh-1,1670,1452
CELE_C27C12.5|acd-3,171,151
CELE_C27C12.1|C27C12.1,857,722
CELE_C27C12.9|C27C12.9,0,0
CELE_C27C12.6|dmd-4,40,31
CELE_C27C12.4|C27C12.4,1025,1034
CELE_F31F6.15|F31F6.15,0,0
CELE_F31F6.8|sssh-1,14,0
CELE_F31F6.11|F31F6.11,0,0
CELE_F31F6.4|flp-8,415,346
CELE_F31F6.5|daf-6,108,82
CELE_C27C12.3|C27C12.3,1148,1092
CELE_F31F6.1|F31F6.1,704,720
CELE_F31F6.2|F31F6.2,571,487
CELE_F31F6.3|F31F6.3,433,324
CELE_F31F6.6|nac-1,290,228
CELE_Y70D2A.3|Y70D2A.3,0,0
CELE_Y70D2A.2|hex-5,334,291
CELE_F45B8.6|F45B8.6,0,0
CELE_F45B8.4|pag-3,83,63
CELE_F45B8.2|rgs-10,137,135
CELE_F45B8.1|rgs-11,808,703
CELE_F45B8.5|F45B8.5,36,35
CELE_F20D1.22|F20D1.22,161,115
CELE_F14F4.3|mrp-5,6577,6099
CELE_F20D1.15|F20D1.15,0,0
CELE_F20D1.1|flwr-1,2319,1964
CELE_F20D1.2|tbc-1,1648,1568
CELE_F20D1.3|F20D1.3,3133,3584
CELE_F20D1.10|emre-1,656,586
CELE_F20D1.12|F20D1.12,0,0
CELE_F20D1.20|F20D1.20,0,0
CELE_F20D1.19|F20D1.19,0,0
CELE_F20D1.14|F20D1.14,0,0
CELE_F20D1.8|cutl-3,93,74
CELE_F20D1.5|arl-7,91,43
CELE_F20D1.4|plp-2,135,102
CELE_F20D1.6|rbg-1,1753,1650
CELE_F20D1.7|iglr-1,86,44
CELE_C18B12.13|C18B12.13,0,0
CELE_C18B12.15|C18B12.15,0,0
CELE_C18B12.2|seb-3,107,54
CELE_F20D1.18|F20D1.18,0,0
CELE_F20D1.9|slc-25A18.1,1166,876
CELE_C18B12.6|ergi-2,998,750
CELE_H03G16.6|H03G16.6,4,4
CELE_C18B12.5|fbxa-97,157,130
CELE_H03G16.7|H03G16.7,15,14
CELE_H03G16.5|H03G16.5,15,16
CELE_H03G16.4|fbxa-96,24,0
CELE_C18B12.14|C18B12.14,0,0
CELE_C18B12.4|C18B12.4,2807,3179
CELE_H40L08.3|H40L08.3,100,67
CELE_H40L08.4|H40L08.4,0,0
CELE_H40L08.9|H40L08.9,9,0
CELE_H40L08.2|H40L08.2,1932,2432
CELE_H40L08.7|H40L08.7,108,134
CELE_H40L08.8|H40L08.8,1,0
CELE_H40L08.5|H40L08.5,0,0
CELE_F09B12.6|flr-4,134,157
CELE_F09B12.7|F09B12.7,14,10
CELE_H40L08.1|H40L08.1,1931,1582
CELE_F09B12.3|F09B12.3,2268,1008
CELE_F09B12.2|dhhc-1,804,856
CELE_R07D5.2|R07D5.2,115,108
CELE_F09B12.1|mlt-9,794,292
CELE_C11G10.1|C11G10.1,237,347
CELE_C11G10.11|C11G10.11,4,0
CELE_R07D5.1|unc-7,104,0
CELE_R07D5.8|R07D5.8,0,0
CELE_R07D5.7|R07D5.7,0,0
CELE_R07D5.6|R07D5.6,0,0
CELE_R07D5.4|R07D5.4,0,0
CELE_R07D5.5|R07D5.5,0,0
CELE_R07D5.3|R07D5.3,0,0
CELE_C11G10.4|C11G10.4,0,0
CELE_C11G10.13|C11G10.13,0,0
CELE_C11G10.3|C11G10.3,0,2
CELE_C11G10.T1|C11G10.t1,0,0
CELE_C11G10.9|C11G10.9,0,0
CELE_T10B10.9|T10B10.9,0,0
CELE_T10B10.8|T10B10.8,270,350
CELE_T10B10.5|snt-7,59,48
CELE_T10B10.2|ucr-2.2,1914,1868
CELE_T10B10.1|col-41,644,156
CELE_T10B10.3|pkhm-2,2320,2306
CELE_T10B10.4|T10B10.4,696,718
CELE_T10B10.6|phat-6,322,388
CELE_H03A11.1|famk-1,1274,1141
CELE_H03A11.2|H03A11.2,3716,1972
CELE_F39B1.2|mir-1829.3,0,0
CELE_F39B1.3|F39B1.3,0,0
CELE_F39B1.4|F39B1.4,0,0
CELE_F39B1.T2|F39B1.t2,0,0
CELE_F46F2.8|mir-4812,0,0
CELE_F39B1.1|piki-1,3124,3078
CELE_F46F2.6|21ur-13356,0,0
CELE_F46F2.7|21ur-14059,0,0
CELE_F46F2.5|F46F2.5,40,34
CELE_F46F2.3|F46F2.3,1460,1036
CELE_C02D4.2|ser-2,73,36
CELE_C02D4.11|C02D4.11,0,0
CELE_C02D4.3|21ur-14233,0,0
CELE_C02D4.9|C02D4.9,0,0
CELE_C02D4.12|C02D4.12,0,0
CELE_C02D4.4|21ur-10341,0,0
CELE_C02D4.8|C02D4.8,0,0
CELE_C02D4.10|C02D4.10,0,0
CELE_C02D4.13|C02D4.13,0,0
CELE_C02D4.T1|C02D4.t1,0,0
CELE_C02D4.1|jud-4,41,0
CELE_Y15E3A.3|Y15E3A.3,34,0
CELE_F46F2.2|kin-20,2722,2847
CELE_F46F2.10|F46F2.10,0,0
CELE_F46F2.12|F46F2.12,0,0
CELE_F46F2.9|F46F2.9,0,0
CELE_C02D4.5|C02D4.5,0,2
CELE_C02D4.15|C02D4.15,0,0
CELE_C02D4.16|C02D4.16,0,0
CELE_Y15E3A.15|Y15E3A.15,0,0
CELE_Y15E3A.9|Y15E3A.9,0,0
CELE_Y15E3A.10|Y15E3A.10,0,0
CELE_Y15E3A.1|nhr-91,465,473
CELE_Y15E3A.2|glb-28,41,40
CELE_Y15E3A.4|Y15E3A.4,1285,1174
CELE_Y15E3A.7|Y15E3A.7,0,0
CELE_Y15E3A.5|Y15E3A.5,584,839
CELE_C33A11.5|C33A11.5,0,0
CELE_C33A11.1|nfki-1,1399,1484
CELE_F47C8.4|F47C8.4,0,0
CELE_C33A11.2|C33A11.2,598,599
CELE_C33A11.T1|C33A11.t1,2,0
CELE_C33A11.4|svh-5,349,366
CELE_F39D8.3|F39D8.3,68,45
CELE_F39D8.5|F39D8.5,0,0
CELE_F39D8.7|F39D8.7,0,0
CELE_F39D8.4|nas-13,30,0
CELE_R03A10.1|blos-8,237,191
CELE_F39D8.1|pqn-36,350,290
CELE_F39D8.2|psa-3,208,210
CELE_R03A10.8|R03A10.8,0,0
CELE_R03A10.2|flp-32,169,106
CELE_R03A10.3|mocs-1,364,270
CELE_R03A10.4|nkat-3,949,872
CELE_C02C6.4|C02C6.4,0,0
CELE_C02C6.13|C02C6.13,0,0
CELE_C02C6.5|C02C6.5,0,0
CELE_C02C6.11|C02C6.11,0,0
CELE_C02C6.2|olrn-1,393,411
CELE_C02C6.3|lron-3,696,41
CELE_R03A10.13|R03A10.13,0,0
CELE_R03A10.9|R03A10.9,0,0
CELE_R03A10.7|21ur-13292,0,0
CELE_H13N06.8|H13N06.8,0,0
CELE_H13N06.11|H13N06.11,0,0
CELE_H13N06.9|H13N06.9,0,0
CELE_H30A04.6|H30A04.6,0,0
CELE_H30A04.5|H30A04.5,0,0
CELE_H30A04.4|H30A04.4,0,0
CELE_H30A04.7|H30A04.7,0,0
CELE_H30A04.9|H30A04.9,0,0
CELE_H30A04.2|H30A04.2,0,0
CELE_H30A04.10|H30A04.10,0,0
CELE_R03A10.5|R03A10.5,929,754
CELE_R03A10.6|sprr-1,44,53
CELE_C46E1.3|exc-1,52,0
CELE_H13N06.2|H13N06.2,153,110
CELE_H13N06.3|gob-1,2331,2324
CELE_H13N06.4|suox-1,1586,1504
CELE_H13N06.6|tbh-1,12525,11520
CELE_H13N06.5|zipt-7.2,5269,4432
CELE_H30A04.1|eat-20,2598,2244
CELE_C02C6.1|dyn-1,4515,4018
CELE_K09A9.8|K09A9.8,25,74
CELE_K09A9.12|K09A9.12,0,0
CELE_K09A9.6|K09A9.6,665,430
CELE_K09A9.10|K09A9.10,0,0
CELE_K09A9.11|K09A9.11,0,0
CELE_K09A9.5|gas-1,4512,4069
CELE_K09A9.7|mir-1829.1,2,0
CELE_K09A9.4|usp-33,1159,1013
CELE_K09A9.3|ent-2,4106,3368
CELE_K09A9.2|rab-14,2310,1993
CELE_K09A9.1|nipi-3,2567,2932
CELE_K09E9.3|K09E9.3,1211,1265
CELE_K09E9.2|ergi-3,1352,1010
CELE_K09E9.12|K09E9.12,0,0
CELE_K09E9.9|K09E9.9,0,0
CELE_K09E9.4|K09E9.4,105,55
CELE_K09E9.7|K09E9.7,17,0
CELE_K09E9.1|K09E9.1,948,965
CELE_F59D12.5|F59D12.5,283,250
CELE_F59D12.1|pcdr-1,123,98
CELE_F59D12.2|F59D12.2,118,71
CELE_F59D12.10|F59D12.10,0,0
CELE_F59D12.4|gpn-1,111,75
CELE_ZK662.2|ZK662.2,234,65
CELE_C03H12.1|C03H12.1,1267,1311
CELE_C03H12.2|C03H12.2,0,0
CELE_ZK662.8|ZK662.8,0,0
CELE_C03H12.3|C03H12.3,6,11
CELE_ZK662.9|ZK662.9,3,3
CELE_ZK662.6|ZK662.6,12,0
CELE_ZK662.5|ZK662.5,76,51
CELE_ZK662.3|nhr-48,2025,2205
CELE_ZK678.8|bus-17,126,94
CELE_ZK678.T5|ZK678.t5,0,0
CELE_ZK678.T2|ZK678.t2,0,0
CELE_ZK678.T4|ZK678.t4,0,0
CELE_ZK678.10|ZK678.10,0,0
CELE_ZK678.T3|ZK678.t3,0,0
CELE_ZK678.3|ZK678.3,11,0
CELE_ZK678.5|wrt-4,557,129
CELE_ZK662.4|lin-15B,3983,3926
CELE_ZK678.1|lin-15A,1500,1495
CELE_Y7A5A.2|Y7A5A.2,31,29
CELE_Y7A5A.10|Y7A5A.10,9,11
CELE_Y7A5A.25|Y7A5A.25,49,46
CELE_Y7A5A.6|Y7A5A.6,20,48
CELE_Y7A5A.21|Y7A5A.21,0,4
CELE_Y7A5A.20|Y7A5A.20,0,0
CELE_Y7A5A.17|Y7A5A.17,0,0
CELE_F59F4.5|linc-140,0,0
CELE_Y7A5A.15|Y7A5A.15,0,0
CELE_Y7A5A.T5|Y7A5A.t5,0,0
CELE_Y7A5A.1|Y7A5A.1,3797,2643
CELE_F59F4.1|acox-1.6,1118,2123
CELE_F59F4.2|serp-1.1,7474,6164
CELE_F59F4.3|F59F4.3,702,575
CELE_F59F4.4|acl-1,1182,966
CELE_F53H4.6|F53H4.6,609,735
CELE_F53H4.2|F53H4.2,2369,2100
CELE_F53H4.4|F53H4.4,116,129
CELE_F53H4.1|csb-1,1412,1365
CELE_F53H4.5|gmeb-2,161,111
CELE_F53H4.3|F53H4.3,116,45
CELE_F31B9.6|F31B9.6,0,0
CELE_F31B9.5|F31B9.5,0,0
CELE_F31B9.1|npr-33,23,0
CELE_F31B9.4|F31B9.4,0,0
CELE_F31B9.7|F31B9.7,0,0
CELE_F31B9.8|F31B9.8,0,0
CELE_F31B9.3|F31B9.3,666,515
CELE_E03G2.2|mrp-3,1078,1260
CELE_E03G2.4|col-186,64,32
CELE_E03G2.3|mec-5,525,453
CELE_C09G1.5|nssp-89,68,69
CELE_C09G1.6|C09G1.6,0,0
CELE_T22E6.1|T22E6.1,0,0
CELE_C09G1.4|C09G1.4,238,241
CELE_T22E6.2|linc-7,513,270
CELE_B0395.7|B0395.7,0,0
CELE_VB0395L.1|VB0395L.1,82,69
CELE_B0395.1|nhx-1,155,122
CELE_T27A8.7|T27A8.7,0,0
CELE_T27A8.1|cpd-2,586,483
CELE_T27A8.5|T27A8.5,0,0
CELE_T27A8.3|T27A8.3,0,0
CELE_T27A8.2|T27A8.2,369,216
CELE_B0395.2|mboa-1,149,138
CELE_B0395.3|B0395.3,3391,3039
CELE_C30F2.1|col-187,22,16
CELE_C30F2.4|nssp-90,241,83
CELE_C30F2.2|C30F2.2,19,0
CELE_C30F2.3|idpp-14,170,166
CELE_C30F2.5|C30F2.5,222,244
CELE_ZK1073.2|ZK1073.2,146,180
CELE_ZK1073.1|ndrr-2,2056,2919
CELE_F09C8.2|F09C8.2,2963,2791
CELE_F23C11.2|F23C11.2,0,0
CELE_R11.2|nlp-67,59,64
CELE_R11.4|R11.4,137,77
CELE_F09C8.1|F09C8.1,6029,2762
CELE_R11.1|slc-25A21,774,759
CELE_R11.3|R11.3,100,117
CELE_F23A7.1|F23A7.1,77,66
CELE_F23A7.4|F23A7.4,2621,2114
CELE_F23A7.8|F23A7.8,3232,2072
CELE_F23A7.3|F23A7.3,91,121
CELE_F23A7.5|F23A7.5,113,80
CELE_W10G6.1|W10G6.1,7,0
CELE_W10G6.6|W10G6.6,18,0
CELE_F23A7.6|F23A7.6,277,252
CELE_W10G6.4|21ur-12975,0,0
CELE_W10G6.5|W10G6.5,0,0
CELE_F52E10.7|F52E10.7,0,0
CELE_F52E10.T5|F52E10.t5,0,0
CELE_W10G6.2|sgk-1,1344,888
CELE_W10G6.3|mua-6,1873,966
CELE_F52E10.5|ifa-3,963,720
CELE_F52E10.2|F52E10.2,0,0
CELE_T01B4.8|T01B4.8,0,0
CELE_T01B4.T3|T01B4.t3,0,0
CELE_T01B4.4|T01B4.4,0,0
CELE_T01B4.T4|T01B4.t4,0,0
CELE_F52E10.4|F52E10.4,78,90
CELE_F52E10.1|sdc-1,2449,2230
CELE_T01B4.2|twk-22,214,166
CELE_T01B4.3|T01B4.3,333,264
CELE_C11G6.1|taf-3,2561,2401
CELE_C11G6.4|nhr-28,573,529
CELE_C11G6.5|C11G6.5,0,0
CELE_F01G12.19|F01G12.19,0,0
CELE_W09B12.1|ace-1,295,300
CELE_F01G12.8|21ur-15036,0,0
CELE_F01G12.15|F01G12.15,0,0
CELE_F01G12.2|sur-7,1324,1170
CELE_F01G12.T1|F01G12.t1,3,0
CELE_F38E9.6|nssp-91,127,114
CELE_T24D11.4|T24D11.4,0,0
CELE_T24D11.5|T24D11.5,0,0
CELE_F01G12.18|F01G12.18,19,13
CELE_T24D11.1|eat-17,2379,1941
CELE_F38E9.4|F38E9.4,9,0
CELE_F38E9.8|F38E9.8,0,0
CELE_F38E9.5|twf-2,2301,1998
CELE_F01G12.16|F01G12.16,0,0
CELE_F01G12.14|F01G12.14,0,0
CELE_F01G12.17|F01G12.17,0,0
CELE_F01G12.10|F01G12.10,0,0
CELE_F01G12.12|F01G12.12,0,0
CELE_F01G12.5|let-2,29874,21707
CELE_F38E9.10|F38E9.10,0,0
CELE_F38E9.T2|F38E9.t2,0,0
CELE_F38E9.2|nas-39,471,382
CELE_F38E9.1|F38E9.1,1442,1487
CELE_T25D1.3|T25D1.3,46,21
CELE_T25D1.6|linc-20,29,33
CELE_T25D1.2|T25D1.2,0,0
CELE_T25D1.1|T25D1.1,0,0
CELE_K05G3.4|21ur-14875,0,0
CELE_K05G3.5|21ur-12252,0,0
CELE_K05G3.6|K05G3.6,0,0
CELE_K05G3.3|cah-3,2260,1417
CELE_T27B1.2|pat-9,903,908
CELE_K08B5.4|K08B5.4,0,0
CELE_K08B5.T2|K08B5.t2,0,0
CELE_K08B5.1|K08B5.1,91,67
CELE_F59C12.2|ser-1,107,124
CELE_K08B5.T1|K08B5.t1,0,0
CELE_T27B1.1|osm-1,691,670
CELE_K08B5.2|K08B5.2,159,266
CELE_K08B5.5|K08B5.5,1,0
CELE_F59C12.6|F59C12.6,0,2
CELE_F59C12.1|cdh-9,222,198
CELE_F59C12.4|F59C12.4,435,332
CELE_C06G1.2|cpg-19,87,54
CELE_F59C12.7|F59C12.7,0,0
CELE_F59C12.T2|F59C12.t2,0,0
CELE_F59C12.8|F59C12.8,0,0
CELE_F59C12.5|21ur-15586,0,0
CELE_C06G1.12|C06G1.12,0,0
CELE_F59C12.3|F59C12.3,1730,1586
CELE_C06G1.4|ain-1,8724,8200
CELE_C06G1.T1|C06G1.t1,0,0
CELE_C06G1.10|C06G1.10,0,0
CELE_C06G1.8|C06G1.8,0,0
CELE_C06G1.7|C06G1.7,0,0
CELE_F43B10.5|F43B10.5,0,0
CELE_F43B10.4|F43B10.4,0,0
CELE_F43B10.3|F43B10.3,0,0
CELE_C06G1.1|C06G1.1,517,190
CELE_F43B10.1|F43B10.1,1129,931
CELE_F43B10.2|tag-343,834,848
CELE_F22H10.3|F22H10.3,4932,3528
CELE_F22H10.2|F22H10.2,324,124
CELE_F22H10.5|F22H10.5,42,70
CELE_F22H10.10|F22H10.10,11,6
CELE_F22H10.9|F22H10.9,0,0
CELE_F22H10.8|21ur-12708,0,0
CELE_F22H10.6|F22H10.6,332,272
CELE_F22H10.T1|F22H10.t1,71,56
CELE_T21F2.1|lgc-53,40,26
CELE_C10E2.2|C10E2.2,76,86
CELE_C10E2.5|C10E2.5,51,45
CELE_T21F2.2|T21F2.2,0,0
CELE_C10E2.3|hda-4,2236,2282
CELE_T01C8.3|T01C8.3,20,32
CELE_T01C8.2|T01C8.2,360,247
CELE_C10E2.6|mct-6,4475,3862
CELE_T01C8.10|T01C8.10,0,0
CELE_T01C8.11|T01C8.11,0,0
CELE_T01C8.5|got-1.2,3279,2821
CELE_T01C8.9|T01C8.9,0,0
CELE_T01C8.1|aak-2,2901,2992
CELE_T01C8.7|mec-4,39,0
CELE_F41G4.1|dyla-1,76,61
CELE_F41G4.12|linc-144,0,0
CELE_F41G4.9|21ur-14723,0,0
CELE_F41G4.3|sto-5,120,95
CELE_F41G4.5|F41G4.5,57,48
CELE_F41G4.13|F41G4.13,29,18
CELE_F41G4.7|F41G4.7,26,38
CELE_F41G4.8|F41G4.8,261,250
CELE_F41G4.2|cas-1,5035,4942
CELE_T20F7.5|T20F7.5,166,152
CELE_T20F7.3|T20F7.3,49,35
CELE_T20F7.6|aakg-2,1239,1219
CELE_T20F7.1|T20F7.1,1754,1438
CELE_T20F7.7|pkal-1,38,0
CELE_F39F10.2|F39F10.2,0,0
CELE_Y13C8A.3|Y13C8A.3,0,0
CELE_Y13C8A.1|Y13C8A.1,17,15
CELE_Y13C8A.4|Y13C8A.4,155,188
CELE_F39F10.3|F39F10.3,194,238
CELE_F39F10.4|F39F10.4,96,103
CELE_F39F10.6|linc-106,6,0
CELE_C30E1.6|C30E1.6,0,0
CELE_F52G3.4|F52G3.4,0,0
CELE_C30E1.9|C30E1.9,12453,11893
CELE_F52G3.8|F52G3.8,72,41
CELE_F52G3.5|F52G3.5,89,62
CELE_F52G3.1|F52G3.1,4847,4783
CELE_F35B3.3|F35B3.3,0,0
CELE_F35B3.4|dbd-20,158,38
CELE_K02H8.3|K02H8.3,0,0
CELE_K02H8.2|K02H8.2,0,0
CELE_K02H8.6|K02H8.6,0,0
CELE_K02H8.5|K02H8.5,0,0
CELE_K02H8.4|K02H8.4,0,0
CELE_K02H8.1|mbl-1,1809,1501
CELE_F35B3.9|F35B3.9,0,0
CELE_F35B3.8|F35B3.8,0,0
CELE_F35B3.7|F35B3.7,188,252
CELE_F35B3.5|ptrn-1,2406,2448
CELE_C30G4.3|gcy-11,324,319
CELE_C30G4.4|C30G4.4,653,894
CELE_F11C7.8|F11C7.8,0,0
CELE_F11C7.6|F11C7.6,105,104
CELE_F11C7.4|crb-1,1411,1608
CELE_F11C7.1|pbo-6,72,37
CELE_C08A9.2|C08A9.2,0,0
CELE_C08A9.3|C08A9.3,0,0
CELE_C08A9.12|C08A9.12,0,0
CELE_K09E3.2|K09E3.2,0,0
CELE_K09E3.4|K09E3.4,0,0
CELE_T23C6.6|T23C6.6,0,0
CELE_B0302.7|B0302.7,0,0
CELE_B0302.1|sid-3,3123,3061
CELE_T08G2.9|T08G2.9,0,0
CELE_T08G2.8|T08G2.8,0,0
CELE_T08G2.7|T08G2.7,0,0
CELE_T08G2.6|T08G2.6,0,0
CELE_T08G2.5|T08G2.5,0,0
CELE_T08G2.4|T08G2.4,0,0
CELE_T25G12.15|T25G12.15,0,0
CELE_T25G12.14|linc-155,0,0
CELE_T25G12.12|21ur-13122,0,0
CELE_Y40C7B.10|Y40C7B.10,0,0
CELE_Y40C7B.9|Y40C7B.9,0,0
CELE_Y40C7B.8|Y40C7B.8,0,0
CELE_Y40C7B.7|Y40C7B.7,0,0
CELE_Y40C7B.6|21ur-12879,0,0
CELE_C33E10.11|C33E10.11,0,0
CELE_C33E10.7|C33E10.7,0,0
CELE_C33E10.9|C33E10.9,0,0
CELE_C33E10.12|C33E10.12,0,0
CELE_C53C11.4|C53C11.4,0,0
CELE_C53C11.7|C53C11.7,0,0
CELE_C53C11.6|21ur-14094,0,0
CELE_F10D7.7|F10D7.7,0,0
CELE_F10D7.4|F10D7.4,0,0
CELE_F10D7.5|F10D7.5,1974,2126
CELE_F10D7.9|F10D7.9,0,0
CELE_F10D7.6|F10D7.6,0,0
CELE_F10D7.8|F10D7.8,0,0
CELE_C30G4.6|irld-23,14,0
CELE_C08A9.10|C08A9.10,1479,1457
CELE_C08A9.11|C08A9.11,73,45
CELE_C08A9.1|sod-3,225,160
CELE_C08A9.6|lido-1,481,414
CELE_C08A9.7|lido-2,217,182
CELE_C08A9.8|lido-3,95,76
CELE_C08A9.9|lido-4,80,92
CELE_K09E3.5|lido-5,297,304
CELE_K09E3.6|lido-6,80,82
CELE_K09E3.7|K09E3.7,835,996
CELE_T23C6.3|cnp-3,1108,1196
CELE_T23C6.4|T23C6.4,899,903
CELE_T23C6.1|mdt-1.2,842,688
CELE_T23C6.5|npr-21,66,86
CELE_B0302.4|B0302.4,14,6
CELE_B0302.2|B0302.2,8,0
CELE_B0302.5|B0302.5,1731,926
CELE_T08G2.2|T08G2.2,128,101
CELE_T08G2.3|acdh-10,8416,7835
CELE_T25G12.5|acdh-7,6657,5933
CELE_T25G12.4|rab-6.2,1595,1338
CELE_T25G12.6|T25G12.6,454,226
CELE_T25G12.7|dhs-30,1824,1735
CELE_T25G12.3|T25G12.3,232,158
CELE_T25G12.11|T25G12.11,13,33
CELE_T25G12.13|T25G12.13,41,21
CELE_T25G12.1|T25G12.1,55,30
CELE_Y40C7B.4|Y40C7B.4,19,9
CELE_C33E10.3|C33E10.3,85,95
CELE_C33E10.2|fbxa-120,157,168
CELE_C33E10.1|C33E10.1,93,82
CELE_C53C11.3|ptr-5,401,404
CELE_C53C11.5|C53C11.5,491,394
CELE_C53C11.2|C53C11.2,127,61
CELE_C53C11.1|C53C11.1,23,19
CELE_F10D7.1|npr-36,79,52
CELE_F10D7.11|F10D7.11,20,0
CELE_F10D7.2|mfsd-10,964,658
CELE_F10D7.3|F10D7.3,853,1408
CELE_F10D7.10|F10D7.10,44,45
CELE_F11C7.3|vap-1,411,349
CELE_F11C7.2|F11C7.2,151,132
CELE_F11C7.7|F11C7.7,15,20
CELE_F11C7.9|F11C7.9,0,0
CELE_F11C7.5|osm-11,16114,13524
CELE_F11C7.10|linc-48,7,0
CELE_C36E6.8|C36E6.8,60,0
CELE_C36E6.1|fubl-3,2970,2446
CELE_C36E6.2|C36E6.2,811,833
CELE_C36E6.5|mlc-2,19328,16142
CELE_C36E6.3|mlc-1,12939,9596
CELE_ZK54.1|slc-17.1,458,442
CELE_ZK54.3|ZK54.3,25,0
CELE_ZK54.2|tps-1,2362,2890
CELE_R106.3|21ur-14750,0,0
CELE_R106.2|npr-24,84,79
CELE_R106.8|R106.8,3245,3007
CELE_R09G11.1|sup-10,59,38
CELE_F31A3.3|F31A3.3,31,65
CELE_F31A3.4|hlh-29,16,32
CELE_F31A3.1|abu-3,0,0
CELE_R09G11.3|R09G11.3,0,0
CELE_R09G11.2|nhr-1,1386,1310
CELE_F39B3.4|F39B3.4,0,0
CELE_F39B3.3|F39B3.3,0,0
CELE_F39B3.7|F39B3.7,9,8
CELE_F39B3.2|frpr-7,106,110
CELE_F31A3.5|F31A3.5,1260,1165
CELE_C16H3.1|ncs-7,0,0
CELE_H18N23.2|H18N23.2,1303,1029
CELE_T23E7.4|nlp-6,402,447
CELE_C16H3.8|mir-2217.2,0,0
CELE_C16H3.2|lec-9,9285,5320
CELE_C16H3.3|C16H3.3,1409,1288
CELE_H11L12.1|H11L12.1,94,124
CELE_F20B4.6|cgt-2,421,306
CELE_CTEL55X.1|cTel55X.1,2178,2029
CELE_T23E7.7|21ur-12330,0,0
CELE_T23E7.2|T23E7.2,4607,3930
CELE_T23E7.6|T23E7.6,1091,1239
KEF34_t03,0,0
KEF34_t04,0,0
KEF34_t05,0,0
KEF34_t06,0,0
KEF34_p12|ND6,48,60
KEF34_r02,541,492
KEF34_t07,21,17
KEF34_p10|ND1,15507,12608
KEF34_p09|ATP6,8913,8403
KEF34_t10,1,0
KEF34_p08|ND2,27,26
KEF34_t15,0,0
KEF34_t18,0,0
KEF34_t19,0,0
KEF34_t20,0,0
KEF34_p07|CYTB,38982,33324
KEF34_p06|COX3,63139,55604
KEF34_p05|ND4,9225,7275
KEF34_p04|COX1,121489,106315
KEF34_p03|COX2,22251,20831
KEF34_r01,597,732
KEF34_p02|ND3,25,14
KEF34_p01|ND5,10540,10299
CELE_F53G12.14|21ur-13877,0,0
CELE_F56C11.7|F56C11.7,0,0
CELE_T13E5.1|T13E5.1,0,0
CELE_C53D5.8|21ur-15400,0,0
